product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,adjective_1,adjective_1_sentiment,adjective_2,adjective_2_sentiment,adjective_3,adjective_3_sentiment,adjective_4,adjective_4_sentiment,adjective_5,adjective_5_sentiment,adjective_6,adjective_6_sentiment,adjective_7,adjective_7_sentiment,adjective_8,adjective_8_sentiment,adjective_9,adjective_9_sentiment,adjective_10,adjective_10_sentiment,adjective_11,adjective_11_sentiment,adjective_12,adjective_12_sentiment,adjective_13,adjective_13_sentiment,adjective_14,adjective_14_sentiment,adjective_15,adjective_15_sentiment,adjective_16,adjective_16_sentiment,adjective_17,adjective_17_sentiment,adjective_18,adjective_18_sentiment,adjective_19,adjective_19_sentiment,adjective_20,adjective_20_sentiment,adjective_21,adjective_21_sentiment,adjective_22,adjective_22_sentiment,adjective_23,adjective_23_sentiment,adjective_24,adjective_24_sentiment,adjective_25,adjective_25_sentiment,adjectives_count
Men's adidas Tennis CourtJam Bounce Shoes,EF2479,8999,8999,0,Adidas SPORT PERFORMANCE,Take on all challengers. These adidas tennis shoes feature a breathable mesh upper that keeps your feet comfortable from opening serve to match point. Step into every shot in comfort. Show off your footwork as you keep rallies alive.,2.7,64,Adidas,breathable,0.0,upper,0.0,comfortable,0.4,alive,0.1,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Basketball Streetcheck Shoes,EE9658,8999,5399,40,Adidas CORE / NEO,"In classic '90s style, these mesh basketball shoes focus on comfort, support and durability, so you can deliver consistently on the asphalt. Built with the outdoor player in mind, these mid-cut shoes have enhanced midfoot support and protection to resist wear and tear. The wide forefoot platform and breathable double-layer cushioning make every takeoff and landing feel comfortable.",3.6,58,Adidas,classic,0.16666666666666666,outdoor,0.0,mid,0.0,-,0.0,cut,0.0,midfoot,0.0,wide,-0.1,breathable,0.0,double,0.0,comfortable,0.4,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Men's Tennis Woundrous II Shoes,CM6028,3999,3999,0,Adidas SPORT PERFORMANCE,Serve up some style when you hit the club. The full synthetic upper provides unmatched durability. A cushioned EVA midsole keeps you comfortable from the moment you pull them on. The durable outsole stands up to every serve and slide as you improve your game.,2.2,45,Adidas,full,0.35,synthetic,0.0,upper,0.0,unmatched,0.0,cushioned,0.0,comfortable,0.4,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Originals 3ST.004 Shoes,EE7669,10999,6599,40,Adidas ORIGINALS,"Created using feedback from adidas pro riders, the 3ST is the most technical series of shoes in the skate lineup. This fourth iteration is built on a layer of responsive Boost cushioning for shock absorption. The suede and nubuck upper combines classic aesthetics with modern design lines, so these shoes look as fresh as they feel.",2.5,69,Adidas,pro,0.0,technical,0.0,skate,0.0,fourth,0.0,responsive,0.0,upper,0.0,classic,0.16666666666666666,modern,0.2,fresh,0.3,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Tennis Woundrous II Shoes,CM6027,3999,3999,0,Adidas SPORT PERFORMANCE,Serve up some style when you hit the club. The full synthetic upper provides unmatched durability. A cushioned EVA midsole keeps you comfortable from the moment you pull them on. The durable outsole stands up to every serve and slide as you improve your game.,2.2,15,Adidas,full,0.35,synthetic,0.0,upper,0.0,unmatched,0.0,cushioned,0.0,comfortable,0.4,durable,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Tennis GameCourt Shoes,EG2009,5999,5999,0,Adidas SPORT PERFORMANCE,"Stay patient and consistent on the court. These adidas tennis shoes feature a breathable mesh upper that hugs your foot, locking you in as you step into every swing. Return serve in comfort. Stay on your toes and change directions in an instant.",4.9,68,Adidas,patient,0.0,consistent,0.25,breathable,0.0,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's Cricket Cri Hase Shoes,CM6007,3999,3999,0,Adidas SPORT PERFORMANCE,"Thiese shoes are a great choice for the amatuer cricketer & fan. Features synthetic leather upper with perforated mesh for ventilation, TPU moulded stripes for support and style. The Injected EVA midsole provides lightweight cushioning, while the aggressive rubber outsole will ensure firm grip, maximum traction and agility.",1.5,5,Adidas,Thiese,0.0,great,0.8,synthetic,0.0,upper,0.0,lightweight,0.0,aggressive,0.0,firm,-0.2,maximum,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Men's adidas Tennis Wucht Indoor Shoes,CL9855,4999,2499,50,Adidas SPORT PERFORMANCE,High-tech meets super comfort in these performance-driven adidas tennis shoes. These indoor shoes have a snug-fitting synthetic upper with a comfortable cushioned sole. The Adiwearâ?¢ outsole offers the ultimate in high-wear durability Rubber outsole provide maximum flexibility to your feet.,2.5,15,Adidas,High,0.16,super,0.3333333333333333,indoor,0.0,snug,0.0,synthetic,0.0,upper,0.0,comfortable,0.4,ultimate,0.0,high,0.16,maximum,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Men's adidas Adipower Vector Mid 20 Shoes,EF3504,11999,11999,0,Adidas SPORT PERFORMANCE,"It's just you and the batsman. As you steam towards the crease, these Adipower Vector Mid 20 cricket shoes cushion every stride. The BoaÂ® Closure System offers a locked-in fit and easy on and off lacing system while the 10-spike outsole helps you hit top speed. A flexible mesh forefoot keeps your toes comfortable when you plant your foot. The mid cut adds ankle support.",5.0,22,Adidas,BoaÂ,0.0,fit,0.4,easy,0.43333333333333335,top,0.5,flexible,0.0,comfortable,0.4,mid,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas Sport Inspired Bball 90s Shoes,EF0606,7999,4799,40,Adidas CORE / NEO,The style of the 90s stars returns to the streets. These sneakers are inspired by basketball shoes of the past era.The Cloudfoam comfort midsole provides unsurpassed softness to your feet in every step.,2.5,8,Adidas,past,-0.25,unsurpassed,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,2
men's ADIDAS ORIGINALS STAN SMITH shoes,M20324,5999,5999,0,Adidas ORIGINALS,"Classic adidas Originals Stan Smith Shoe for Men. Its soft premium leather upper, perforated 3-Stripes and contrast heel tab make it perfect casual as well as sportswear. Classic finishing to this piece is given by its rubber outsole.",4.5,40,Adidas,soft,0.1,premium,0.0,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Men's Sport Inspired Roguera Shoes,EG2659,5599,5599,0,Adidas CORE / NEO,Feel the power of the fitness trends of the '80s. These shoes modernize a classic workout look with all-day style and comfort. They feature a coated leather upper and an iconic twin-cup midsole to give you more spring in your step.,5.0,78,Adidas,classic,0.16666666666666666,coated,0.0,upper,0.0,iconic,0.5,twin,0.0,more,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Unisex Bascketball Dame 6 GCA - Forbidden City Shoes,FW5445,12999,12999,0,Adidas SPORT PERFORMANCE,"Elevate your Damian Lillard style with a new perspective. These adidas basketball shoes combine Dame's leadership on and off the hardwood with Chinese New Year details. Cut and pivot on a dime as you attack the paint in ultralight, snug comfort.",3.7,22,Adidas,Damian,0.0,new,0.13636363636363635,ultralight,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Men's Basketball Harden Vol. 4 GCA - Forbidden Shoes,FW3136,16999,16999,0,Adidas SPORT PERFORMANCE,Remix James Harden's game. These adidas basketball shoes combine the former MVP's signature look with the fresh perspective of Chinese New Year. Change directions and break defenders' ankles in snug comfort. Stop and go on a dime.,3.7,47,Adidas,former,0.0,fresh,0.3,snug,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,3
Kids-Unisex adidas Tennis Adizero Club Shoes,EH1106,3999,3999,0,Adidas SPORT PERFORMANCE,"Keep kids cool and comfortable on court. These lightweight tennis shoes have a mesh upper to keep air circulating. The foot-hugging construction adds stability, while an EVA midsole cushions every step. The outsole is made for high-wear durability as they develop their love of the game.",4.9,84,Adidas,cool,0.35,comfortable,0.4,lightweight,0.0,upper,0.0,high,0.16,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,5
Unisex adidas Basketball Harden Stepback Shoes,EH1943,7999,7999,0,Adidas SPORT PERFORMANCE,"Nobody stands between you and the hoop. These adidas basketball shoes are built with a grippy rubber outsole so you can stop on a dime and knock down your jumper as if you were James Harden. The lightweight, breathable feel and wider forefoot mean you can wear them even after you've finished hooping.",2.7,50,Adidas,grippy,0.0,lightweight,0.0,breathable,0.0,wider,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's Running Ultraboost A.RDY Shoes,EG0773,17999,17999,0,Adidas SPORT PERFORMANCE,"Your run can't wait for cooler weather. It can't wait for the clouds to roll in or the rain to fall or the wind to blow. When the forecast calls for high temperatures as far as the eye can see, these running shoes are your go-to pair. A lightweight and breathable monofilament knit upper has transparent panels like windows open to a breeze. Responsive cushioning rides on a transparent outsole that adds to the icy-cool feel.",4.6,6,Adidas,cooler,0.0,high,0.16,lightweight,0.0,breathable,0.0,upper,0.0,transparent,0.0,open,0.0,Responsive,0.0,transparent,0.0,icy,-0.1,cool,0.35,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,11
Men's adidas Basketball Pro Next 2019 Shoes,EG2799,6999,6999,0,Adidas SPORT PERFORMANCE,"Create havoc all game long. These adidas basketball shoes let you quickly move in lightweight, cushioned comfort. Cut, pivot and make space against defenders whether on the shiny hardwood or the cracked blacktop.",3.8,98,Adidas,shiny,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,1
Men's Basketball D.O.N. Issue #1 Shoes,EF9919,9999,9999,0,Adidas SPORT PERFORMANCE,Explode to the paint like Donovan Mitchell. These adidas basketball shoes are inspired by Mitchell's attitude and perseverance over adversity. The blended upper delivers stability for acceleration and lateral quickness as you cut to the hoop. Flexible cushioning in the midsole lets you bounce back with every jump.,3.4,81,Adidas,blended,0.0,upper,0.0,lateral,0.0,Flexible,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Training FitBounce Trainers,EE4599,7999,7999,0,Adidas SPORT PERFORMANCE,"Put your versatility on display in these adidas training shoes. The mesh upper keeps you cool. Midsole cushioning means unmatched comfort and an agile, springy feel. The outsole adds multidirectional traction on any surface.",3.4,39,Adidas,upper,0.0,cool,0.35,unmatched,0.0,agile,0.5,springy,0.0,multidirectional,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Men's adidas Basketball Dame 6 Shoes,EF9866,12999,12999,0,Adidas SPORT PERFORMANCE,"Get on the court and lead by example, just like Damian Lillard. These adidas basketball shoes are ultralight, so you can fly up and down the floor. A herringbone outsole provides grip when you slam on the brakes and pull up from a distance. The upper reflects Dame's quiet leadership on the court and influential personality off of it.",2.6,71,Adidas,ultralight,0.0,upper,0.0,quiet,0.0,influential,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's Basketball D.O.N. Issue #1 Shoes,EF9908,9999,9999,0,Adidas SPORT PERFORMANCE,Explode to the paint like Donovan Mitchell. These adidas basketball shoes are inspired by Mitchell's attitude and perseverance over adversity. The blended upper delivers stability for acceleration and lateral quickness as you cut to the hoop. Flexible cushioning in the midsole lets you bounce back with every jump.,3.4,62,Adidas,blended,0.0,upper,0.0,lateral,0.0,Flexible,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Tennis Wucht Indoor Shoes,CM6031,4999,4999,0,Adidas SPORT PERFORMANCE,High-tech meets super comfort in these performance-driven adidas tennis shoes. These indoor shoes have a snug-fitting synthetic upper with a comfortable cushioned sole. The Adiwearâ?¢ outsole offers the ultimate in high-wear durability Rubber outsole provide maximum flexibility to your feet.,4.7,89,Adidas,High,0.16,super,0.3333333333333333,indoor,0.0,snug,0.0,synthetic,0.0,upper,0.0,comfortable,0.4,ultimate,0.0,high,0.16,maximum,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Men's adidas Tennis Gumption II Shoes,CM6012,4799,4799,0,Adidas SPORT PERFORMANCE,"Designed for professional as well as amateur players. These tennis shoes are crafted with synthetic upper that provides natural fit, while the EVA midsole provides lightweight cushioning and Non-Marking Gum Outsole for better durability.",5.0,35,Adidas,professional,0.1,amateur,-0.25,synthetic,0.0,upper,0.0,natural,0.1,lightweight,0.0,-,0.0,Marking,0.0,better,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
Men's adidas Basketball Harden Vol. 4 Shoes,EF9926,14999,14999,0,Adidas SPORT PERFORMANCE,"These basketball shoes are designed specifically for James Harden's game to help him stay strong in the fourth quarter. Featuring ultra-lightweight and responsive midsole cushioning, they have a midfoot band for the added lockdown and stability needed to make hard, decisive cuts. A rubber outsole tailored to Harden's signature on-court movements provides outstanding traction and grip.",4.8,21,Adidas,strong,0.4333333333333333,fourth,0.0,ultra,0.0,-,0.0,lightweight,0.0,responsive,0.0,midfoot,0.0,hard,-0.2916666666666667,decisive,0.0,outstanding,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Men's adidas Tennis Gumption II Shoes,CM6013,4799,4799,0,Adidas SPORT PERFORMANCE,"Designed for professional as well as amateur players. These tennis shoes are crafted with synthetic upper that provides natural fit, while the EVA midsole provides lightweight cushioning and Non-Marking Gum Outsole for better durability.",4.7,7,Adidas,professional,0.1,amateur,-0.25,synthetic,0.0,upper,0.0,natural,0.1,lightweight,0.0,-,0.0,Marking,0.0,better,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,9
MEN'S ADIDAS BASKETBALL MARQUEE BOOST LOW SHOES,D96931,14999,7499,50,Adidas SPORT PERFORMANCE,"Updating a classic look with modern details, these low-cut basketball shoes are built for quickness and agility on the hardwood. They feature a moulded ankle collar with a cushioned heel for support and comfort. A responsive midsole returns energy on every jumper. The herringbone outsole provides extra grip as you stop and go on a dime.",3.4,58,Adidas,classic,0.16666666666666666,modern,0.2,low,0.0,moulded,0.0,cushioned,0.0,responsive,0.0,extra,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,7
Men's adidas TRAINING DURAMO 8 LEATHER Low Shoes,BB3218,9999,4000,60,Adidas CORE / NEO,A daily shoe that takes you through your workout. These men's training shoes feature a soft leather upper and cloudfoam midsole for excellent comfort and cushioning. A TPU cage adds the lateral support you need to push past plateaus.,2.7,92,Adidas,daily,0.0,soft,0.1,upper,0.0,excellent,1.0,lateral,0.0,past,-0.25,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Men's Sport Inspired Roguera Shoes,EH1875,5599,5599,0,Adidas CORE / NEO,Feel the power of the fitness trends of the '80s. These shoes modernize a classic workout look with all-day style and comfort. They feature a coated leather upper and an iconic twin-cup midsole to give you more spring in your step.,4.8,55,Adidas,classic,0.16666666666666666,coated,0.0,upper,0.0,iconic,0.5,twin,0.0,more,0.5,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Men's adidas Tennis Wucht Indoor Shoes,CM6032,4999,4999,0,Adidas SPORT PERFORMANCE,High-tech meets super comfort in these performance-driven adidas tennis shoes. These indoor shoes have a snug-fitting synthetic upper with a comfortable cushioned sole. The Adiwearâ?¢ outsole offers the ultimate in high-wear durability Rubber outsole provide maximum flexibility to your feet.,0.0,88,Adidas,High,0.16,super,0.3333333333333333,indoor,0.0,snug,0.0,synthetic,0.0,upper,0.0,comfortable,0.4,ultimate,0.0,high,0.16,maximum,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Men's adidas Running Ultraboost 20 Shoes,EG0691,17999,17999,0,Adidas SPORT PERFORMANCE,A new day. A new run. Make it your best. These high-performance shoes feature a foot-hugging knit upper. Stitched-in reinforcement is precisely placed to give you support in the places you need it most. The soft elastane heel delivers a more comfortable fit. Responsive cushioning returns energy to your stride with every footstrike for that I-could-run-forever feeling.,4.4,26,Adidas,new,0.13636363636363635,new,0.13636363636363635,best,1.0,high,0.16,upper,0.0,soft,0.1,comfortable,0.4,Responsive,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Men's adidas Originals by Alexander Wang Adilette Lycra Slides,G28220,11999,7199,40,Adidas ORIGINALS,Sweat it out with Alexander Wang. The designer embraces a nostalgic workout aesthetic with performance-inspired garments that can be worn to the club or the gym. These Adilette slides have a puffy bandage upper with aerobics-inspired graphics.,3.9,42,Adidas,nostalgic,-0.5,aesthetic,0.0,puffy,0.0,upper,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,4
Men's adidas Running Ultraboost 19 Star Wars Shoes,FW0525,19999,19999,0,Adidas SPORT PERFORMANCE,"Inspired by Star Warsâ?¢, built for comfort and performance. These running shoes have a seamless knit upper with a second-skin fit. Built-in areas of stretch and support allow the foot to move naturally. The responsive midsole packs in more Boost cushioning without adding weight for an unrivaled Boost feeling.",3.5,48,Adidas,seamless,0.1,upper,0.0,second,0.0,responsive,0.0,more,0.5,unrivaled,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
Women's adidas Running PulseBoost HD Shoes,G26934,12999,7799,40,Adidas SPORT PERFORMANCE,"Feel the city heartbeat under your feet. Designed for urban running, these shoes are made of breathable knit with a foot-hugging fit. Strategically placed non-stretch zones provide midfoot support, and low-profile cushioning delivers a responsive ride. A reflective badge contains the coordinates for the key running cities of Berlin, New York and Paris.",3.6,68,Adidas,urban,0.0,breathable,0.0,non,0.0,-,0.0,stretch,0.0,midfoot,0.0,low,0.0,responsive,0.0,reflective,0.0,key,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,10
Men's Cricket 22 Yards Shoes,EF3509,9999,9999,0,Adidas SPORT PERFORMANCE,"The adidas 22 Yards cricket shoes for lovers of the game. Inspired from the 22YDS series, these shoes have a synthetic and mesh upper and perforations for ventilation. Injection EVA midsole provides lightweight cushioning while the anti-slip rubber outsole and speed grip provide maximum traction and agility.",1.0,43,Adidas,synthetic,0.0,mesh,0.0,upper,0.0,lightweight,0.0,anti,0.0,-,0.0,slip,0.0,maximum,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,8
Men's adidas Adipower Vector 20 Shoes,EF3503,10999,10999,0,Adidas SPORT PERFORMANCE,"It's just you and the batsman. As you steam towards the crease, these Adipower Vector 20 cricket shoes cushion every stride. A 10-spike outsole propels you forward while the bevelled heel smoothes your landing. Mesh in the forefoot reduces pressure on your toes.",4.9,47,Adidas,spike,0.0,outsole,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,2
Men's adidas Cricket Howzat Shoes,EF3505,6999,6999,0,Adidas SPORT PERFORMANCE,"Batting, fielding or bowling, these Howzat Spike 20 cricket shoes keep you in control. A mesh upper cools you during long stints in the field while a cushioned midsole softens every step. The midfoot strap and mid-cut design combine to stabilise your stance for every reverse sweep and diving catch.",4.4,30,Adidas,upper,0.0,long,-0.05,midfoot,0.0,mid,0.0,-,0.0,reverse,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,N/A,0.0,6
