product_name,product_id,listing_price,sale_price,discount,brand,description,rating,reviews,brand2,description_preprocess,description_sentiment_nltk,description_sentiment_textblob,description_sentiment_textblob_labels
Men's adidas Tennis GameCourt Shoes,EF0573,6999,4199,40,Adidas SPORT PERFORMANCE,Serve up some style when you hit the club. The breathable mesh upper on these lightweight tennis shoes hugs your foot to support every move. A cushioned midsole keeps you comfortable from the moment you pull them on. The durable outsole stands up to every serve and slide as you improve your game.,3.1,34,Adidas,serve style hit club . breathable mesh upper lightweight tennis shoe hug foot support every move . cushioned midsole keep comfortable moment pull . durable outsole stand every serve slide improve game .,1,0.0,Neutral
Men's adidas Running Ultraboost 20 Shoes,EG0755,18999,18999,0,Adidas SPORT PERFORMANCE,A new day. A new run. Make it your best. These high-performance shoes feature a foot-hugging knit upper. Stitched-in reinforcement is precisely placed to give you support in the places you need it most. The soft elastane heel delivers a more comfortable fit. Responsive cushioning returns energy to your stride with every footstrike for that I-could-run-forever feeling.,2.7,58,Adidas,new day . new run . make best . high-performance shoe feature foot-hugging knit upper . stitched-in reinforcement precisely placed give support place need . soft elastane heel delivers comfortable fit . responsive cushioning return energy stride every footstrike i-could-run-forever feeling .,1,0.3572727272727273,Positive
Men's adidas Running Ultraboost 19 David Beckham Shoes,FW1970,17999,17999,0,Adidas SPORT PERFORMANCE,"Designed in collaboration with football legend David Beckham, these men's shoes celebrate the 20th anniversary of his treble with Manchester United. They have a stretchy knit upper and a leather cage that features reflective print 3-Stripes. Vivid accents nod to the kits Beckham wore with pride during his career.",3.6,1,Adidas,"designed collaboration football legend david beckham , men 's shoe celebrate 20th anniversary treble manchester united . stretchy knit upper leather cage feature reflective print 3-stripes . vivid accent nod kit beckham wore pride career .",1,0.041666666666666664,Positive
Men's adidas Originals ZX 4000 4D Shoes,BD7865,29999,29999,0,Adidas ORIGINALS,"In the '80s, the science of sport and wearable technology were new concepts. The ZX running series adopted these ideas with a visibly technical design that became a hallmark of its style. Staying true to the original innovative ZX spirit, the adidas 4D midsole has a revolutionary data-driven design to give you focused, controlled energy return and stability. An adidas Primeknit upper wraps the foot with an engineered fit for targeted support that enhances movement.",4.0,53,Adidas,"'80s , science sport wearable technology new concept . zx running series adopted idea visibly technical design became hallmark style . staying true original innovative zx spirit , adidas 4d midsole revolutionary data-driven design give focused , controlled energy return stability . adidas primeknit upper wrap foot engineered fit targeted support enhances movement .",1,0.2516233766233766,Positive
Men's Tennis Laceless Hard Court Shoes,EG2211,14999,14999,0,Adidas SPORT PERFORMANCE,You play every single day so you need a shoe that's both durable and comfortable. These adidas tennis shoes have a cushioned midsole for enhanced comfort whether you're working on your groundstroke or playing best-of-five. A durable and supportive build lets you play on any type of court surface.,2.8,31,Adidas,play every single day need shoe 's durable comfortable . adidas tennis shoe cushioned midsole enhanced comfort whether 're working groundstroke playing best-of-five . durable supportive build let play type court surface .,1,0.2761904761904762,Positive
Men's Originals Action Sports Kiel Low Shoes,D69234,5599,2799,50,Adidas ORIGINALS,The adidas Originals Kiel shoes for men offer perfect functionality along with style. Seamless Textile upper provides you comfort whereas the Vulcanized rubber outsole gives optimum Traction. They come in a sleek design with stitched 3-Stripes on the sides.,3.7,31,Adidas,adidas original kiel shoe men offer perfect functionality along style . seamless textile upper provides comfort whereas vulcanized rubber outsole give optimum traction . come sleek design stitched 3-stripes side .,1,0.45,Positive
Men's adidas Tennis SoleMatch Bounce Hard Court Shoes,EG2216,12999,12999,0,Adidas SPORT PERFORMANCE,You play every single day so you need a shoe that's both durable and comfortable. These adidas tennis shoes have a cushioned midsole for enhanced comfort whether you're working on your groundstroke or playing best-of-five. A durable and supportive build lets you play on any type of court surface.,3.6,41,Adidas,play every single day need shoe 's durable comfortable . adidas tennis shoe cushioned midsole enhanced comfort whether 're working groundstroke playing best-of-five . durable supportive build let play type court surface .,1,0.2761904761904762,Positive
Men's adidas Tennis GameCourt Shoes,EG2007,5999,5999,0,Adidas SPORT PERFORMANCE,"Stay patient and consistent on the court. These adidas tennis shoes feature a breathable mesh upper that hugs your foot, locking you in as you step into every swing. Return serve in comfort. Stay on your toes and change directions in an instant.",4.8,37,Adidas,"stay patient consistent court . adidas tennis shoe feature breathable mesh upper hug foot , locking step every swing . return serve comfort . stay toe change direction instant .",1,0.08333333333333333,Positive
Men's adidas Tennis Woundrous II Shoes,CM6029,3999,3999,0,Adidas SPORT PERFORMANCE,Serve up some style when you hit the club. The full synthetic upper provides unmatched durability. A cushioned EVA midsole keeps you comfortable from the moment you pull them on. The durable outsole stands up to every serve and slide as you improve your game.,5.0,29,Adidas,serve style hit club . full synthetic upper provides unmatched durability . cushioned eva midsole keep comfortable moment pull . durable outsole stand every serve slide improve game .,1,0.0875,Positive
Men's adidas Tennis CourtJam Bounce Shoes,EF2479,8999,8999,0,Adidas SPORT PERFORMANCE,Take on all challengers. These adidas tennis shoes feature a breathable mesh upper that keeps your feet comfortable from opening serve to match point. Step into every shot in comfort. Show off your footwork as you keep rallies alive.,2.7,64,Adidas,take challenger . adidas tennis shoe feature breathable mesh upper keep foot comfortable opening serve match point . step every shot comfort . show footwork keep rally alive .,1,0.16666666666666666,Positive
Men's adidas Basketball Streetcheck Shoes,EE9658,8999,5399,40,Adidas CORE / NEO,"In classic '90s style, these mesh basketball shoes focus on comfort, support and durability, so you can deliver consistently on the asphalt. Built with the outdoor player in mind, these mid-cut shoes have enhanced midfoot support and protection to resist wear and tear. The wide forefoot platform and breathable double-layer cushioning make every takeoff and landing feel comfortable.",3.6,58,Adidas,"classic '90s style , mesh basketball shoe focus comfort , support durability , deliver consistently asphalt . built outdoor player mind , mid-cut shoe enhanced midfoot support protection resist wear tear . wide forefoot platform breathable double-layer cushioning make every takeoff landing feel comfortable .",1,0.17916666666666667,Positive
Men's Tennis Woundrous II Shoes,CM6028,3999,3999,0,Adidas SPORT PERFORMANCE,Serve up some style when you hit the club. The full synthetic upper provides unmatched durability. A cushioned EVA midsole keeps you comfortable from the moment you pull them on. The durable outsole stands up to every serve and slide as you improve your game.,2.2,45,Adidas,serve style hit club . full synthetic upper provides unmatched durability . cushioned eva midsole keep comfortable moment pull . durable outsole stand every serve slide improve game .,1,0.0875,Positive
Men's adidas Originals 3ST.004 Shoes,EE7669,10999,6599,40,Adidas ORIGINALS,"Created using feedback from adidas pro riders, the 3ST is the most technical series of shoes in the skate lineup. This fourth iteration is built on a layer of responsive Boost cushioning for shock absorption. The suede and nubuck upper combines classic aesthetics with modern design lines, so these shoes look as fresh as they feel.",2.5,69,Adidas,"created using feedback adidas pro rider , 3st technical series shoe skate lineup . fourth iteration built layer responsive boost cushioning shock absorption . suede nubuck upper combine classic aesthetic modern design line , shoe look fresh feel .",1,0.16666666666666669,Positive
Men's adidas Tennis Woundrous II Shoes,CM6027,3999,3999,0,Adidas SPORT PERFORMANCE,Serve up some style when you hit the club. The full synthetic upper provides unmatched durability. A cushioned EVA midsole keeps you comfortable from the moment you pull them on. The durable outsole stands up to every serve and slide as you improve your game.,2.2,15,Adidas,serve style hit club . full synthetic upper provides unmatched durability . cushioned eva midsole keep comfortable moment pull . durable outsole stand every serve slide improve game .,1,0.0875,Positive
Men's adidas Tennis GameCourt Shoes,EG2009,5999,5999,0,Adidas SPORT PERFORMANCE,"Stay patient and consistent on the court. These adidas tennis shoes feature a breathable mesh upper that hugs your foot, locking you in as you step into every swing. Return serve in comfort. Stay on your toes and change directions in an instant.",4.9,68,Adidas,"stay patient consistent court . adidas tennis shoe feature breathable mesh upper hug foot , locking step every swing . return serve comfort . stay toe change direction instant .",1,0.08333333333333333,Positive
Men's Cricket Cri Hase Shoes,CM6007,3999,3999,0,Adidas SPORT PERFORMANCE,"Thiese shoes are a great choice for the amatuer cricketer & fan. Features synthetic leather upper with perforated mesh for ventilation, TPU moulded stripes for support and style. The Injected EVA midsole provides lightweight cushioning, while the aggressive rubber outsole will ensure firm grip, maximum traction and agility.",1.5,5,Adidas,"thiese shoe great choice amatuer cricketer & fan . feature synthetic leather upper perforated mesh ventilation , tpu moulded stripe support style . injected eva midsole provides lightweight cushioning , aggressive rubber outsole ensure firm grip , maximum traction agility .",1,0.20000000000000004,Positive
Men's adidas Tennis Wucht Indoor Shoes,CL9855,4999,2499,50,Adidas SPORT PERFORMANCE,High-tech meets super comfort in these performance-driven adidas tennis shoes. These indoor shoes have a snug-fitting synthetic upper with a comfortable cushioned sole. The Adiwearâ?¢ outsole offers the ultimate in high-wear durability Rubber outsole provide maximum flexibility to your feet.,2.5,15,Adidas,high-tech meet super comfort performance-driven adidas tennis shoe . indoor shoe snug-fitting synthetic upper comfortable cushioned sole . adiwearâ ? ¢ outsole offer ultimate high-wear durability rubber outsole provide maximum flexibility foot .,1,0.1388888888888889,Positive
Men's adidas Adipower Vector Mid 20 Shoes,EF3504,11999,11999,0,Adidas SPORT PERFORMANCE,"It's just you and the batsman. As you steam towards the crease, these Adipower Vector Mid 20 cricket shoes cushion every stride. The BoaÂ® Closure System offers a locked-in fit and easy on and off lacing system while the 10-spike outsole helps you hit top speed. A flexible mesh forefoot keeps your toes comfortable when you plant your foot. The mid cut adds ankle support.",5.0,22,Adidas,"'s batsman . steam towards crease , adipower vector mid 20 cricket shoe cushion every stride . boaâ® closure system offer locked-in fit easy lacing system 10-spike outsole help hit top speed . flexible mesh forefoot keep toe comfortable plant foot . mid cut add ankle support .",1,0.2619047619047619,Positive
Men's adidas Sport Inspired Bball 90s Shoes,EF0606,7999,4799,40,Adidas CORE / NEO,The style of the 90s stars returns to the streets. These sneakers are inspired by basketball shoes of the past era.The Cloudfoam comfort midsole provides unsurpassed softness to your feet in every step.,2.5,8,Adidas,style 90 star return street . sneaker inspired basketball shoe past era.the cloudfoam comfort midsole provides unsurpassed softness foot every step .,1,-0.25,Negative
men's ADIDAS ORIGINALS STAN SMITH shoes,M20324,5999,5999,0,Adidas ORIGINALS,"Classic adidas Originals Stan Smith Shoe for Men. Its soft premium leather upper, perforated 3-Stripes and contrast heel tab make it perfect casual as well as sportswear. Classic finishing to this piece is given by its rubber outsole.",4.5,40,Adidas,"classic adidas original stan smith shoe men . soft premium leather upper , perforated 3-stripes contrast heel tab make perfect casual well sportswear . classic finishing piece given rubber outsole .",1,0.15555555555555553,Positive
Men's Sport Inspired Roguera Shoes,EG2659,5599,5599,0,Adidas CORE / NEO,Feel the power of the fitness trends of the '80s. These shoes modernize a classic workout look with all-day style and comfort. They feature a coated leather upper and an iconic twin-cup midsole to give you more spring in your step.,5.0,78,Adidas,feel power fitness trend '80s . shoe modernize classic workout look all-day style comfort . feature coated leather upper iconic twin-cup midsole give spring step .,1,0.29166666666666663,Positive
Unisex Bascketball Dame 6 GCA - Forbidden City Shoes,FW5445,12999,12999,0,Adidas SPORT PERFORMANCE,"Elevate your Damian Lillard style with a new perspective. These adidas basketball shoes combine Dame's leadership on and off the hardwood with Chinese New Year details. Cut and pivot on a dime as you attack the paint in ultralight, snug comfort.",3.7,22,Adidas,"elevate damian lillard style new perspective . adidas basketball shoe combine dame 's leadership hardwood chinese new year detail . cut pivot dime attack paint ultralight , snug comfort .",1,0.0909090909090909,Positive
Men's Basketball Harden Vol. 4 GCA - Forbidden Shoes,FW3136,16999,16999,0,Adidas SPORT PERFORMANCE,Remix James Harden's game. These adidas basketball shoes combine the former MVP's signature look with the fresh perspective of Chinese New Year. Change directions and break defenders' ankles in snug comfort. Stop and go on a dime.,3.7,47,Adidas,remix james harden 's game . adidas basketball shoe combine former mvp 's signature look fresh perspective chinese new year . change direction break defender ' ankle snug comfort . stop go dime .,1,0.007272727272727264,Positive
Kids-Unisex adidas Tennis Adizero Club Shoes,EH1106,3999,3999,0,Adidas SPORT PERFORMANCE,"Keep kids cool and comfortable on court. These lightweight tennis shoes have a mesh upper to keep air circulating. The foot-hugging construction adds stability, while an EVA midsole cushions every step. The outsole is made for high-wear durability as they develop their love of the game.",4.9,84,Adidas,"keep kid cool comfortable court . lightweight tennis shoe mesh upper keep air circulating . foot-hugging construction add stability , eva midsole cushion every step . outsole made high-wear durability develop love game .",1,0.16999999999999998,Positive
Unisex adidas Basketball Harden Stepback Shoes,EH1943,7999,7999,0,Adidas SPORT PERFORMANCE,"Nobody stands between you and the hoop. These adidas basketball shoes are built with a grippy rubber outsole so you can stop on a dime and knock down your jumper as if you were James Harden. The lightweight, breathable feel and wider forefoot mean you can wear them even after you've finished hooping.",2.7,50,Adidas,"nobody stand hoop . adidas basketball shoe built grippy rubber outsole stop dime knock jumper james harden . lightweight , breathable feel wider forefoot mean wear even 've finished hooping .",0,-0.23402777777777778,Negative
Men's Running Ultraboost A.RDY Shoes,EG0773,17999,17999,0,Adidas SPORT PERFORMANCE,"Your run can't wait for cooler weather. It can't wait for the clouds to roll in or the rain to fall or the wind to blow. When the forecast calls for high temperatures as far as the eye can see, these running shoes are your go-to pair. A lightweight and breathable monofilament knit upper has transparent panels like windows open to a breeze. Responsive cushioning rides on a transparent outsole that adds to the icy-cool feel.",4.6,6,Adidas,"run ca n't wait cooler weather . ca n't wait cloud roll rain fall wind blow . forecast call high temperature far eye see , running shoe go-to pair . lightweight breathable monofilament knit upper transparent panel like window open breeze . responsive cushioning ride transparent outsole add icy-cool feel .",1,0.065,Positive
Men's adidas Basketball Pro Next 2019 Shoes,EG2799,6999,6999,0,Adidas SPORT PERFORMANCE,"Create havoc all game long. These adidas basketball shoes let you quickly move in lightweight, cushioned comfort. Cut, pivot and make space against defenders whether on the shiny hardwood or the cracked blacktop.",3.8,98,Adidas,"create havoc game long . adidas basketball shoe let quickly move lightweight , cushioned comfort . cut , pivot make space defender whether shiny hardwood cracked blacktop .",1,-0.038888888888888896,Negative
Men's Basketball D.O.N. Issue #1 Shoes,EF9919,9999,9999,0,Adidas SPORT PERFORMANCE,Explode to the paint like Donovan Mitchell. These adidas basketball shoes are inspired by Mitchell's attitude and perseverance over adversity. The blended upper delivers stability for acceleration and lateral quickness as you cut to the hoop. Flexible cushioning in the midsole lets you bounce back with every jump.,3.4,81,Adidas,explode paint like donovan mitchell . adidas basketball shoe inspired mitchell 's attitude perseverance adversity . blended upper delivers stability acceleration lateral quickness cut hoop . flexible cushioning midsole let bounce back every jump .,1,0.0,Neutral
Men's adidas Training FitBounce Trainers,EE4599,7999,7999,0,Adidas SPORT PERFORMANCE,"Put your versatility on display in these adidas training shoes. The mesh upper keeps you cool. Midsole cushioning means unmatched comfort and an agile, springy feel. The outsole adds multidirectional traction on any surface.",3.4,39,Adidas,"put versatility display adidas training shoe . mesh upper keep cool . midsole cushioning mean unmatched comfort agile , springy feel . outsole add multidirectional traction surface .",1,0.2833333333333333,Positive
Men's adidas Basketball Dame 6 Shoes,EF9866,12999,12999,0,Adidas SPORT PERFORMANCE,"Get on the court and lead by example, just like Damian Lillard. These adidas basketball shoes are ultralight, so you can fly up and down the floor. A herringbone outsole provides grip when you slam on the brakes and pull up from a distance. The upper reflects Dame's quiet leadership on the court and influential personality off of it.",2.6,71,Adidas,"get court lead example , like damian lillard . adidas basketball shoe ultralight , fly floor . herringbone outsole provides grip slam brake pull distance . upper reflects dame 's quiet leadership court influential personality .",1,0.16111111111111112,Positive
Men's Basketball D.O.N. Issue #1 Shoes,EF9908,9999,9999,0,Adidas SPORT PERFORMANCE,Explode to the paint like Donovan Mitchell. These adidas basketball shoes are inspired by Mitchell's attitude and perseverance over adversity. The blended upper delivers stability for acceleration and lateral quickness as you cut to the hoop. Flexible cushioning in the midsole lets you bounce back with every jump.,3.4,62,Adidas,explode paint like donovan mitchell . adidas basketball shoe inspired mitchell 's attitude perseverance adversity . blended upper delivers stability acceleration lateral quickness cut hoop . flexible cushioning midsole let bounce back every jump .,1,0.0,Neutral
Men's adidas Tennis Wucht Indoor Shoes,CM6031,4999,4999,0,Adidas SPORT PERFORMANCE,High-tech meets super comfort in these performance-driven adidas tennis shoes. These indoor shoes have a snug-fitting synthetic upper with a comfortable cushioned sole. The Adiwearâ?¢ outsole offers the ultimate in high-wear durability Rubber outsole provide maximum flexibility to your feet.,4.7,89,Adidas,high-tech meet super comfort performance-driven adidas tennis shoe . indoor shoe snug-fitting synthetic upper comfortable cushioned sole . adiwearâ ? ¢ outsole offer ultimate high-wear durability rubber outsole provide maximum flexibility foot .,1,0.1388888888888889,Positive
Men's adidas Tennis Gumption II Shoes,CM6012,4799,4799,0,Adidas SPORT PERFORMANCE,"Designed for professional as well as amateur players. These tennis shoes are crafted with synthetic upper that provides natural fit, while the EVA midsole provides lightweight cushioning and Non-Marking Gum Outsole for better durability.",5.0,35,Adidas,"designed professional well amateur player . tennis shoe crafted synthetic upper provides natural fit , eva midsole provides lightweight cushioning non-marking gum outsole better durability .",1,0.1416666666666667,Positive
Men's adidas Basketball Harden Vol. 4 Shoes,EF9926,14999,14999,0,Adidas SPORT PERFORMANCE,"These basketball shoes are designed specifically for James Harden's game to help him stay strong in the fourth quarter. Featuring ultra-lightweight and responsive midsole cushioning, they have a midfoot band for the added lockdown and stability needed to make hard, decisive cuts. A rubber outsole tailored to Harden's signature on-court movements provides outstanding traction and grip.",4.8,21,Adidas,"basketball shoe designed specifically james harden 's game help stay strong fourth quarter . featuring ultra-lightweight responsive midsole cushioning , midfoot band added lockdown stability needed make hard , decisive cut . rubber outsole tailored harden 's signature on-court movement provides outstanding traction grip .",1,0.04833333333333332,Positive
Men's adidas Tennis Gumption II Shoes,CM6013,4799,4799,0,Adidas SPORT PERFORMANCE,"Designed for professional as well as amateur players. These tennis shoes are crafted with synthetic upper that provides natural fit, while the EVA midsole provides lightweight cushioning and Non-Marking Gum Outsole for better durability.",4.7,7,Adidas,"designed professional well amateur player . tennis shoe crafted synthetic upper provides natural fit , eva midsole provides lightweight cushioning non-marking gum outsole better durability .",1,0.1416666666666667,Positive
MEN'S ADIDAS BASKETBALL MARQUEE BOOST LOW SHOES,D96931,14999,7499,50,Adidas SPORT PERFORMANCE,"Updating a classic look with modern details, these low-cut basketball shoes are built for quickness and agility on the hardwood. They feature a moulded ankle collar with a cushioned heel for support and comfort. A responsive midsole returns energy on every jumper. The herringbone outsole provides extra grip as you stop and go on a dime.",3.4,58,Adidas,"updating classic look modern detail , low-cut basketball shoe built quickness agility hardwood . feature moulded ankle collar cushioned heel support comfort . responsive midsole return energy every jumper . herringbone outsole provides extra grip stop go dime .",1,0.12222222222222223,Positive
Men's adidas TRAINING DURAMO 8 LEATHER Low Shoes,BB3218,9999,4000,60,Adidas CORE / NEO,A daily shoe that takes you through your workout. These men's training shoes feature a soft leather upper and cloudfoam midsole for excellent comfort and cushioning. A TPU cage adds the lateral support you need to push past plateaus.,2.7,92,Adidas,daily shoe take workout . men 's training shoe feature soft leather upper cloudfoam midsole excellent comfort cushioning . tpu cage add lateral support need push past plateau .,1,0.17,Positive
Men's Sport Inspired Roguera Shoes,EH1875,5599,5599,0,Adidas CORE / NEO,Feel the power of the fitness trends of the '80s. These shoes modernize a classic workout look with all-day style and comfort. They feature a coated leather upper and an iconic twin-cup midsole to give you more spring in your step.,4.8,55,Adidas,feel power fitness trend '80s . shoe modernize classic workout look all-day style comfort . feature coated leather upper iconic twin-cup midsole give spring step .,1,0.29166666666666663,Positive
Men's adidas Tennis Wucht Indoor Shoes,CM6032,4999,4999,0,Adidas SPORT PERFORMANCE,High-tech meets super comfort in these performance-driven adidas tennis shoes. These indoor shoes have a snug-fitting synthetic upper with a comfortable cushioned sole. The Adiwearâ?¢ outsole offers the ultimate in high-wear durability Rubber outsole provide maximum flexibility to your feet.,0.0,88,Adidas,high-tech meet super comfort performance-driven adidas tennis shoe . indoor shoe snug-fitting synthetic upper comfortable cushioned sole . adiwearâ ? ¢ outsole offer ultimate high-wear durability rubber outsole provide maximum flexibility foot .,1,0.1388888888888889,Positive
Men's adidas Running Ultraboost 20 Shoes,EG0691,17999,17999,0,Adidas SPORT PERFORMANCE,A new day. A new run. Make it your best. These high-performance shoes feature a foot-hugging knit upper. Stitched-in reinforcement is precisely placed to give you support in the places you need it most. The soft elastane heel delivers a more comfortable fit. Responsive cushioning returns energy to your stride with every footstrike for that I-could-run-forever feeling.,4.4,26,Adidas,new day . new run . make best . high-performance shoe feature foot-hugging knit upper . stitched-in reinforcement precisely placed give support place need . soft elastane heel delivers comfortable fit . responsive cushioning return energy stride every footstrike i-could-run-forever feeling .,1,0.3572727272727273,Positive
Men's adidas Originals by Alexander Wang Adilette Lycra Slides,G28220,11999,7199,40,Adidas ORIGINALS,Sweat it out with Alexander Wang. The designer embraces a nostalgic workout aesthetic with performance-inspired garments that can be worn to the club or the gym. These Adilette slides have a puffy bandage upper with aerobics-inspired graphics.,3.9,42,Adidas,sweat alexander wang . designer embrace nostalgic workout aesthetic performance-inspired garment worn club gym . adilette slide puffy bandage upper aerobics-inspired graphic .,1,-0.25,Negative
Men's adidas Running Ultraboost 19 Star Wars Shoes,FW0525,19999,19999,0,Adidas SPORT PERFORMANCE,"Inspired by Star Warsâ?¢, built for comfort and performance. These running shoes have a seamless knit upper with a second-skin fit. Built-in areas of stretch and support allow the foot to move naturally. The responsive midsole packs in more Boost cushioning without adding weight for an unrivaled Boost feeling.",3.5,48,Adidas,"inspired star warsâ ? ¢ , built comfort performance . running shoe seamless knit upper second-skin fit . built-in area stretch support allow foot move naturally . responsive midsole pack boost cushioning without adding weight unrivaled boost feeling .",1,0.22000000000000003,Positive
Women's adidas Running PulseBoost HD Shoes,G26934,12999,7799,40,Adidas SPORT PERFORMANCE,"Feel the city heartbeat under your feet. Designed for urban running, these shoes are made of breathable knit with a foot-hugging fit. Strategically placed non-stretch zones provide midfoot support, and low-profile cushioning delivers a responsive ride. A reflective badge contains the coordinates for the key running cities of Berlin, New York and Paris.",3.6,68,Adidas,"feel city heartbeat foot . designed urban running , shoe made breathable knit foot-hugging fit . strategically placed non-stretch zone provide midfoot support , low-profile cushioning delivers responsive ride . reflective badge contains coordinate key running city berlin , new york paris .",1,0.1340909090909091,Positive
Men's Cricket 22 Yards Shoes,EF3509,9999,9999,0,Adidas SPORT PERFORMANCE,"The adidas 22 Yards cricket shoes for lovers of the game. Inspired from the 22YDS series, these shoes have a synthetic and mesh upper and perforations for ventilation. Injection EVA midsole provides lightweight cushioning while the anti-slip rubber outsole and speed grip provide maximum traction and agility.",1.0,43,Adidas,"adidas 22 yard cricket shoe lover game . inspired 22yds series , shoe synthetic mesh upper perforation ventilation . injection eva midsole provides lightweight cushioning anti-slip rubber outsole speed grip provide maximum traction agility .",1,-0.2,Negative
Men's adidas Adipower Vector 20 Shoes,EF3503,10999,10999,0,Adidas SPORT PERFORMANCE,"It's just you and the batsman. As you steam towards the crease, these Adipower Vector 20 cricket shoes cushion every stride. A 10-spike outsole propels you forward while the bevelled heel smoothes your landing. Mesh in the forefoot reduces pressure on your toes.",4.9,47,Adidas,"'s batsman . steam towards crease , adipower vector 20 cricket shoe cushion every stride . 10-spike outsole propels forward bevelled heel smoothes landing . mesh forefoot reduces pressure toe .",0,0.0,Neutral
Men's adidas Cricket Howzat Shoes,EF3505,6999,6999,0,Adidas SPORT PERFORMANCE,"Batting, fielding or bowling, these Howzat Spike 20 cricket shoes keep you in control. A mesh upper cools you during long stints in the field while a cushioned midsole softens every step. The midfoot strap and mid-cut design combine to stabilise your stance for every reverse sweep and diving catch.",4.4,30,Adidas,"batting , fielding bowling , howzat spike 20 cricket shoe keep control . mesh upper cool long stint field cushioned midsole softens every step . midfoot strap mid-cut design combine stabilise stance every reverse sweep diving catch .",1,-0.025,Negative
Men's Cricket Cri Hase Shoes,CM6008,3999,3999,0,Adidas SPORT PERFORMANCE,"Thiese shoes are a great choice for the amatuer cricketer & fan. Features synthetic leather upper with perforated mesh for ventilation, TPU moulded stripes for support and style. The Injected EVA midsole provides lightweight cushioning, while the aggressive rubber outsole will ensure firm grip, maximum traction and agility.",2.0,87,Adidas,"thiese shoe great choice amatuer cricketer & fan . feature synthetic leather upper perforated mesh ventilation , tpu moulded stripe support style . injected eva midsole provides lightweight cushioning , aggressive rubber outsole ensure firm grip , maximum traction agility .",1,0.20000000000000004,Positive
Unisex adidas Outdoor Terrex Daroga Water Shoes,BC0980,7999,7999,0,Adidas SPORT PERFORMANCE,These shoes fit easily into a travel bag so you're ready for the trip ahead. They feature a quick-drying upper for breathable comfort. A high-traction rubber outsole grips wet surfaces to keep you moving no matter the conditions.,4.6,6,Adidas,shoe fit easily travel bag 're ready trip ahead . feature quick-drying upper breathable comfort . high-traction rubber outsole grip wet surface keep moving matter condition .,1,0.1866666666666667,Positive
Men's adidas Basketball Harden Vol. 4 Shoes,EF9924,14999,14999,0,Adidas SPORT PERFORMANCE,"These basketball shoes are designed specifically for James Harden's game to help him stay strong in the fourth quarter. Featuring ultra-lightweight and responsive midsole cushioning, they have a midfoot band for the added lockdown and stability needed to make hard, decisive cuts. A rubber outsole tailored to Harden's signature on-court movements provides outstanding traction and grip.",4.4,89,Adidas,"basketball shoe designed specifically james harden 's game help stay strong fourth quarter . featuring ultra-lightweight responsive midsole cushioning , midfoot band added lockdown stability needed make hard , decisive cut . rubber outsole tailored harden 's signature on-court movement provides outstanding traction grip .",1,0.04833333333333332,Positive
Nike Air Force 1 '07 Essential,CJ1646-600,0,7495,0,Nike,Let your shoe game shimmer in the Nike Air Force 1 '07 Essential. It takes the classic AF-1 design to the next level with its premium leather upper and iridescent Swoosh.,0.0,0,Nike,let shoe game shimmer nike air force 1 '07 essential . take classic af-1 design next level premium leather upper iridescent swoosh .,0,-0.046666666666666676,Negative
Nike Air Force 1 '07,CT4328-101,0,7495,0,Nike,"The legend lives on in the Nike Air Force 1 '07, a modern take on the iconic AF1 that blends classic style with fresh colours and details.",0.0,0,Nike,"legend life nike air force 1 '07 , modern take iconic af1 blend classic style fresh colour detail .",1,0.29166666666666663,Positive
Nike Air Force 1 Sage Low LX,CI3482-200,0,9995,0,Nike,"Taking both height and craft to new levels, the Nike Air Force 1 Sage Low LX features a platform midsole and pared-down upper. Rolled edges and clean lines replace traditional overlays for a bold look.",0.0,0,Nike,"taking height craft new level , nike air force 1 sage low lx feature platform midsole pared-down upper . rolled edge clean line replace traditional overlay bold look .",1,0.1393939393939394,Positive
Nike Air Max Dia SE,CD0479-200,0,9995,0,Nike,"Designed for a woman's foot, the Nike Air Max Dia delivers a lifted look and airy aesthetic in a sleek shape. The minimal upper modernises the look while the exaggerated midsole amplifies the Max Air unit surrounded by clear TPU for a boost of style.",0.0,0,Nike,"designed woman 's foot , nike air max dia delivers lifted look airy aesthetic sleek shape . minimal upper modernises look exaggerated midsole amplifies max air unit surrounded clear tpu boost style .",1,-0.12499999999999999,Negative
Nike Air Max Verona,CZ6156-101,0,9995,0,Nike,"Pass on the good vibes in the Nike Air Max Verona. Elegant and versatile, its mixed-material upper features a plush collar, flashy colours and unique stitching patterns. The Nike Air cushioning adds a modern twist, comfort and style to your journey.",0.0,0,Nike,"pas good vibe nike air max verona . elegant versatile , mixed-material upper feature plush collar , flashy colour unique stitching pattern . nike air cushioning add modern twist , comfort style journey .",1,0.2125,Positive
Nike Free Metcon 3,CJ6314-146,0,9995,0,Nike,"The Nike Free Metcon 3 combines the flexibility of a Nike Free sole with the flat, wide heel of the Metcon to keep you fast but stable on your feet from weightlifting to speed drills.",0.0,0,Nike,"nike free metcon 3 combine flexibility nike free sole flat , wide heel metcon keep fast stable foot weightlifting speed drill .",1,0.14583333333333334,Positive
NikeCourt Blanc,CI0808-100,0,5995,0,Nike,"Inspired by heritage models, the NikeCourt Blanc goes with anything and everything. Leather in the upper gives you a clean look with pops of colour for a simple, versatile style that nods to the past.",0.0,0,Nike,"inspired heritage model , nikecourt blanc go anything everything . leather upper give clean look pop colour simple , versatile style nod past .",1,0.029166666666666674,Positive
